Class,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Calibration Factor,Capture ID,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Group ID,Image Height,Image Width,Intensity,Length,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Transparency,UUID,Volume (ABD),Volume (ESD),Width
Diatoms,211.1731,242.5108,0.8158,145.5702,144.9827,144.4454,3098.5223,2709.0335,2308.4561,0.7254,16,634,221,7.4021,4.5266,1000.0000,7.4759,4.7187,1000.0000,0.1921,0.6939,0.6360,0.9385,1.5724,66.4819,0.9310,16.3974,19.6664,17.5720,30.0722,11.3130,2.5472,-85.0000,0.0000,0.2898,0.7753,0.3926,29.4710,11.5700,3051,55,48,126.5165,22.8501,1,82.0821,1.0041,0.9923,0.9963,1.2347,0.0000,0.0000,0.0000,13.6246,0.0000,0,0.0000,0.0000,73000.0000,0.5326,0.1662,375B901B4FB011ED8DFD00301809E817,2308.4561,3982.6599,17.0469
Diatoms,82.2775,82.2775,0.6730,141.7353,141.3566,140.9522,355.2029,1199.2768,561.4165,0.7254,17,408,269,7.1488,4.3894,1000.0000,7.3146,4.7085,1000.0000,0.3191,0.4293,0.1915,0.5425,5.2218,55.3864,0.6408,10.2352,16.0596,10.2352,33.9180,11.6250,14.3350,50.0000,0.0000,1.3563,0.4244,0.0698,45.2962,3.1598,3052,47,39,126.2206,19.2231,2,96.9120,1.0027,0.9945,0.9971,1.7497,0.0000,0.0000,0.0000,9.8221,0.0000,0,0.0000,0.0000,34332.0000,0.2293,0.3627,375B92AC4FB011ED8DFD00301809E817,561.4165,2168.6963,10.5183
Diatoms,386.6957,404.6119,0.2286,163.4933,163.7901,164.0259,4251.8357,2392.3308,5720.2873,0.7254,18,991,871,7.3296,4.5276,1000.0000,7.4322,4.6988,1000.0000,0.1712,0.0150,0.4328,0.4193,2.3107,110.4857,0.9758,22.1891,33.7110,22.6973,80.6923,11.9070,5.0616,80.0000,-10.0000,0.0894,0.9179,0.1976,51.7630,10.2267,3053,88,46,121.2565,47.5137,1,123.9793,0.9982,1.0033,1.0014,1.1221,0.0000,0.0000,0.0000,25.5559,0.0000,0,0.0000,0.0000,117255.0000,0.7471,0.3418,375B95314FB011ED8DFD00301809E817,5720.2873,20059.1071,9.7929
Diatoms,535.0273,568.7597,0.6932,162.0427,161.4095,160.4553,8975.2985,8591.4271,9309.5283,0.7254,19,1025,1396,7.5235,4.6402,1000.0000,7.5929,4.8218,1000.0000,0.1816,0.5747,0.6091,0.9144,1.6417,98.3172,0.9784,26.1002,29.8019,26.9104,63.4406,12.2500,2.8003,-90.0000,0.0000,0.1979,0.8348,0.3571,44.7497,15.9803,3054,76,56,128.5750,37.3581,1,121.4600,1.0039,0.9902,0.9941,1.2354,0.0000,0.0000,0.0000,22.2413,0.0000,0,0.0000,0.0000,165476.0000,0.5740,0.1242,375B97AC4FB011ED8DFD00301809E817,9309.5283,13858.8851,22.8501
Diatoms,290.7807,405.0719,0.5821,146.2897,145.5238,144.6455,5345.6066,5272.0578,3730.0279,0.7254,20,588,348,7.3313,4.4754,1000.0000,7.4622,4.7136,1000.0000,0.2382,0.4038,0.5688,0.7855,1.7581,89.0423,0.9150,19.2415,26.7592,22.7102,24.0226,12.3750,3.2117,-90.0000,5.0000,0.2230,0.8177,0.3114,41.2536,12.8447,3055,71,50,149.9233,33.7311,1,108.1965,1.0053,0.9888,0.9940,1.2151,0.0000,0.0000,0.0000,30.5560,0.0000,0,0.0000,0.0000,113342.0000,0.3200,0.2809,375B9A3E4FB011ED8DFD00301809E817,3730.0279,10032.7040,17.7723
Diatoms,112.7800,126.0931,0.6081,144.3919,144.2853,143.8905,2127.7185,770.9207,900.9737,0.7254,21,267,94,7.2398,4.4537,1000.0000,7.3584,4.6499,1000.0000,0.1963,0.6723,0.8060,0.8782,1.2407,49.0316,1.0000,11.9832,14.0849,12.6707,56.8986,13.3910,1.0000,80.0000,0.0000,0.0000,1.2749,1.0000,13.9404,13.9404,3056,48,37,136.2536,17.7723,1,55.7615,1.0007,0.9965,0.9973,1.1373,0.0000,0.0000,0.0000,29.1538,0.0000,0,0.0000,0.0000,47280.0000,0.7778,0.1492,375B9CBC4FB011ED8DFD00301809E817,900.9737,1463.0370,9.0675
Diatoms,461.4317,533.6242,0.6035,151.4632,151.3437,151.3375,2298.6171,23048.2330,7456.3268,0.7254,23,247,1242,7.5465,4.6580,1000.0000,7.6163,4.8162,1000.0000,0.1582,0.0577,0.0826,0.4301,12.1074,125.6116,0.5616,24.2387,38.4261,26.0659,35.1745,14.2350,36.0087,55.0000,-35.0000,2.4404,0.2907,0.0278,155.9781,4.3317,3057,80,73,150.6501,45.3375,3,320.6195,1.0008,0.9992,1.0000,2.5525,0.0000,0.0000,0.0000,22.9181,0.0000,0,0.0000,0.0000,170084.0000,0.2936,0.3692,375BA1E24FB011ED8DFD00301809E817,7456.3268,29708.1667,30.1041
Diatoms,381.6519,425.8078,0.7688,151.9874,152.0649,152.2448,1823.7027,21615.1852,5608.7354,0.7254,24,1016,526,7.3690,4.5418,1000.0000,7.4713,4.7190,1000.0000,0.1772,0.1747,0.0938,0.4355,10.6614,117.5610,0.4972,22.0439,35.9476,23.2842,31.0090,14.8600,31.4618,-80.0000,20.0000,2.5326,0.2831,0.0318,131.9707,4.1946,3058,75,72,150.9885,37.3581,3,272.3307,0.9995,1.0017,1.0012,2.3165,0.0000,0.0000,0.0000,23.3254,0.0000,0,0.0000,0.0000,144345.0000,0.4814,0.3868,375BA45D4FB011ED8DFD00301809E817,5608.7354,24322.5063,33.7311
Diatoms,1137.2829,1452.3598,0.7321,153.0071,152.5440,152.1589,21081.4197,38929.0959,28851.3801,0.7254,25,848,1335,7.3004,4.4546,1000.0000,7.4163,4.7129,1000.0000,0.2583,0.4509,0.3592,0.8942,2.7843,156.0191,0.9046,38.0530,48.0376,43.0023,41.8237,15.9690,6.5957,75.0000,0.0000,0.9750,0.5063,0.1516,105.3033,15.9656,3059,96,77,149.9046,53.3169,2,242.5377,1.0030,0.9945,0.9975,1.5545,0.0000,0.0000,0.0000,31.4157,0.0000,0,0.0000,0.0000,381957.0000,0.4398,0.2078,375BA6E54FB011ED8DFD00301809E817,28851.3801,58042.0211,38.0835
Diatoms,206.7885,206.7885,0.4151,168.8131,168.9824,169.0970,2132.0163,1516.9771,2236.9345,0.7254,26,795,1475,7.1950,4.4149,1000.0000,7.2983,4.6669,1000.0000,0.2520,0.3370,0.5341,0.6314,1.8722,72.6260,0.8936,16.2263,21.6814,16.2263,116.6337,16.6250,3.6042,-90.0000,0.0000,0.1445,0.8738,0.2775,32.7926,9.0983,3060,64,41,95.5238,28.6533,1,83.7819,0.9990,1.0017,1.0007,1.1536,0.0000,0.0000,0.0000,38.5668,0.0000,0,0.0000,0.0000,54162.0000,0.4725,0.2516,375BA96A4FB011ED8DFD00301809E817,2236.9345,5336.5501,11.9691
Diatoms,439.2042,443.3668,0.2481,161.3932,161.2895,161.1369,5116.2025,2827.6923,6924.1040,0.7254,27,740,879,7.3343,4.5192,1000.0000,7.4235,4.7258,1000.0000,0.2065,0.0366,0.4709,0.4627,2.1236,112.9912,0.9918,23.6477,34.4766,23.7595,115.1241,16.7190,4.4466,40.0000,-55.0000,0.0000,1.0127,0.2249,50.5016,11.3573,3061,68,82,150.1489,51.1407,1,123.7179,1.0006,0.9984,0.9991,1.0949,0.0000,0.0000,0.0000,50.6455,0.0000,0,0.0000,0.0000,162311.0000,0.8368,0.3141,375BABE24FB011ED8DFD00301809E817,6924.1040,21457.2372,11.2437
Diatoms,99.6336,104.5424,0.5819,166.5492,166.2794,166.0413,918.7506,653.9385,748.1220,0.7254,28,856,1800,7.3680,4.5393,1000.0000,7.4610,4.8017,1000.0000,0.2625,0.5540,0.5243,0.7930,1.9072,48.2125,0.9330,11.2631,13.8430,11.5372,41.3924,17.2190,3.7230,55.0000,-10.0000,0.4847,0.6735,0.2686,25.3103,6.7984,3062,46,39,148.3683,17.0469,1,64.2174,1.0016,0.9970,0.9986,1.3320,0.0000,0.0000,0.0000,22.0467,0.0000,0,0.0000,0.0000,46736.0000,0.4410,0.1864,375BAE704FB011ED8DFD00301809E817,748.1220,1388.9736,9.7929
Diatoms,506.5403,537.3661,0.7793,152.3287,152.8450,153.1297,1881.6395,33588.9859,8576.0007,0.7254,29,207,1647,7.1381,4.3676,1000.0000,7.2956,4.6233,1000.0000,0.2558,0.2266,0.0553,0.4116,18.0689,131.6111,0.5198,25.3958,40.3403,26.1571,36.2817,17.5630,54.7469,-50.0000,40.0000,3.1883,0.2388,0.0183,192.9251,3.5239,3063,91,80,150.7276,46.0629,8,392.8980,0.9966,1.0053,1.0019,2.9853,0.0000,0.0000,0.0000,24.1830,0.0000,0,0.0000,0.0000,184792.0000,0.5271,0.3705,375BB1054FB011ED8DFD00301809E817,8576.0007,34372.8856,33.0057
Diatoms,284.4873,284.4873,0.2887,158.4003,158.4690,158.3369,2894.1282,1684.9286,3609.5919,0.7254,30,124,1199,7.1617,4.3682,1000.0000,7.3071,4.6296,1000.0000,0.2614,0.1555,0.4752,0.5051,2.1045,91.5574,0.9410,19.0321,27.6055,19.0321,68.4048,18.2350,4.3835,-90.0000,0.0000,0.0276,0.9732,0.2281,41.3704,9.4378,3064,80,40,102.5566,40.2597,1,101.6164,0.9996,0.9996,0.9992,1.1099,0.0000,0.0000,0.0000,23.9373,0.0000,0,0.0000,0.0000,76097.0000,0.7752,0.3106,375BB3894FB011ED8DFD00301809E817,3609.5919,11015.0247,11.2437
Diatoms,425.8078,499.5490,0.6523,153.6179,153.1502,152.7557,11752.5132,6602.9990,6609.7384,0.7254,31,986,670,7.1613,4.3833,1000.0000,7.2828,4.6658,1000.0000,0.2825,0.6462,0.8242,0.9094,1.2133,90.0387,1.0000,23.2842,27.1421,25.2199,71.3362,18.3280,1.0000,-90.0000,0.0000,0.0000,1.3688,1.0000,24.6422,24.6422,3065,71,53,137.0542,33.7311,1,98.5690,1.0031,0.9944,0.9974,1.0947,0.0000,0.0000,0.0000,31.3815,0.0000,0,0.0000,0.0000,144181.0000,0.8799,0.1421,375BB6044FB011ED8DFD00301809E817,6609.7384,10469.5149,20.6739
Diatoms,117.7541,117.7541,0.7532,161.8886,161.5766,160.8914,1270.7046,877.7035,961.2316,0.7254,32,522,1155,7.1395,4.3367,1000.0000,7.3109,4.6434,1000.0000,0.3067,0.5989,0.6329,0.9129,1.5800,47.4689,0.9890,12.2446,13.5811,12.2446,50.9583,18.5470,2.5754,-90.0000,0.0000,0.3514,0.7400,0.3883,22.0569,8.5646,3066,47,40,146.9582,16.3215,1,61.2429,1.0019,0.9938,0.9958,1.2902,0.0000,0.0000,0.0000,34.4250,0.0000,0,0.0000,0.0000,52758.0000,0.2385,0.0984,375BB8904FB011ED8DFD00301809E817,961.2316,1311.6062,11.2437
Diatoms,81.8786,81.8786,0.6000,159.6347,159.6089,159.3727,685.4875,440.7217,557.3392,0.7254,33,627,486,7.1279,4.3331,1000.0000,7.2400,4.5200,1000.0000,0.1869,0.6003,0.5176,0.8217,1.9320,43.3105,0.9661,10.2103,12.2310,10.2103,57.5139,18.5940,3.8067,-80.0000,0.0000,0.4939,0.6694,0.2627,23.2991,6.1205,3067,45,36,112.8155,15.5961,1,58.8392,1.0002,0.9984,0.9985,1.3585,0.0000,0.0000,0.0000,16.6860,0.0000,0,0.0000,0.0000,30573.0000,0.4413,0.1652,375BBB214FB011ED8DFD00301809E817,557.3392,958.0537,8.3421
Diatoms,143.3615,153.5670,0.8820,155.6357,154.7786,153.8619,1825.2328,1440.5065,1291.2565,0.7254,34,354,1059,7.3194,4.5395,1000.0000,7.4203,4.7068,1000.0000,0.1673,0.7014,0.6566,0.9475,1.5231,52.1443,0.9812,13.5105,15.1326,13.9831,27.0247,18.7820,2.3613,5.0000,-90.0000,0.4391,0.6949,0.4235,23.4881,9.9470,3068,44,46,153.9214,16.3215,1,66.8701,1.0055,0.9886,0.9941,1.2824,0.0000,0.0000,0.0000,23.9670,0.0000,0,0.0000,0.0000,64647.0000,0.4471,0.1072,375BBDB34FB011ED8DFD00301809E817,1291.2565,1814.4441,14.1453
Diatoms,146.3311,156.1287,0.8839,161.9766,161.3583,160.7681,1387.3714,1605.5059,1331.5846,0.7254,35,719,1583,7.2461,4.4326,1000.0000,7.3646,4.6381,1000.0000,0.2055,0.5532,0.4841,0.9064,2.0658,54.6134,0.9375,13.6497,15.7170,14.0993,31.3617,19.2500,4.2550,0.0000,-90.0000,0.7860,0.5599,0.2350,31.7419,7.4599,3069,43,49,164.6066,17.7723,1,78.4036,1.0038,0.9925,0.9963,1.4356,0.0000,0.0000,0.0000,37.3115,0.0000,0,0.0000,0.0000,70287.0000,0.4178,0.1315,375BC03E4FB011ED8DFD00301809E817,1331.5846,2032.8605,13.4199
Diatoms,135.7531,135.7531,0.9020,163.0597,162.5199,161.7836,1677.6337,1212.9615,1189.8399,0.7254,36,795,1706,7.4905,4.6020,1000.0000,7.5713,4.8316,1000.0000,0.2296,0.7325,0.6895,0.9507,1.4504,50.3947,0.9829,13.1471,14.5886,13.1471,75.0000,19.6100,2.0746,-75.0000,10.0000,0.3432,0.7445,0.4820,20.9486,10.0978,3070,45,44,101.9925,15.5961,1,62.0928,1.0033,0.9922,0.9955,1.2321,0.0000,0.0000,0.0000,31.8664,0.0000,0,0.0000,0.0000,41001.0000,0.6404,0.0988,375BC2BC4FB011ED8DFD00301809E817,1189.8399,1625.6965,13.4199
Diatoms,177.6230,197.6063,0.1618,151.4820,151.1760,150.9460,903.3338,786.5388,1780.7890,0.7254,37,909,174,7.1754,4.3527,1000.0000,7.3083,4.6152,1000.0000,0.2625,0.0000,0.1572,0.2458,6.3610,119.9783,0.7232,15.0385,36.8141,15.8619,55.7062,19.8600,17.9278,-90.0000,0.0000,0.2603,0.7934,0.0558,71.7690,4.0032,3071,103,35,143.4500,56.9439,1,151.5445,1.0020,0.9965,0.9985,1.2631,0.0000,0.0000,0.0000,26.4956,0.0000,0,0.0000,0.0000,71725.0000,0.2570,0.5915,375BC5414FB011ED8DFD00301809E817,1780.7890,26123.9844,7.6167
Diatoms,634.1822,682.4158,0.8060,154.5134,154.5100,154.4793,16333.5479,11963.0967,12013.9241,0.7254,38,757,1034,7.3388,4.5201,1000.0000,7.4323,4.7072,1000.0000,0.1872,0.8050,0.8744,0.9727,1.1437,100.8427,1.0000,28.4159,30.6683,29.4767,69.7293,19.8910,1.0000,40.0000,-65.0000,0.0000,1.2530,1.0000,27.4998,27.4998,3072,64,67,149.9619,34.4565,1,109.9994,1.0000,0.9998,0.9998,1.0908,0.0000,0.0000,0.0000,32.7762,0.0000,0,0.0000,0.0000,224643.0000,0.9121,0.0734,375BC7DF4FB011ED8DFD00301809E817,12013.9241,15103.1568,25.7517
Diatoms,79.0934,79.0934,0.6393,163.5417,163.9924,164.5795,1121.9761,394.0023,529.1439,0.7254,39,271,1281,7.4709,4.5930,1000.0000,7.5475,4.7499,1000.0000,0.1569,0.7342,0.7710,0.8920,1.2971,41.0255,1.0000,10.0352,11.5057,10.0352,69.4630,19.9850,1.3137,40.0000,-45.0000,0.0000,1.1008,0.7612,13.5090,10.2834,3073,41,39,140.5606,14.8707,1,47.5848,0.9973,1.0063,1.0036,1.1599,0.0000,0.0000,0.0000,48.8168,0.0000,0,0.0000,0.0000,37108.0000,0.8286,0.1278,375BCA6D4FB011ED8DFD00301809E817,529.1439,797.5026,6.8913
Diatoms,903.7798,1184.3299,0.6624,136.3290,135.8256,135.3837,38616.3451,24730.6912,20438.9101,0.7254,40,591,88,7.4278,4.5722,1000.0000,7.5288,4.7636,1000.0000,0.1914,0.6175,0.7831,0.9128,1.2770,135.8751,0.9929,33.9224,41.7710,38.8321,32.9176,20.5000,1.1153,75.0000,0.0000,0.0000,1.2796,0.8966,39.3986,35.3265,3074,92,69,135.5252,50.4153,1,149.4501,1.0037,0.9931,0.9967,1.0999,0.0000,0.0000,0.0000,33.9311,0.0000,0,0.0000,0.0000,279724.0000,0.8449,0.1879,375BCCE84FB011ED8DFD00301809E817,20438.9101,38161.1699,32.2803
Diatoms,104.9527,104.9527,0.5216,157.9085,157.8415,157.6677,584.0456,1298.1376,808.8243,0.7254,41,340,864,7.3901,4.5055,1000.0000,7.4785,4.7295,1000.0000,0.2239,0.2698,0.2755,0.5035,3.6304,60.6880,0.6653,11.5598,17.8126,11.5598,92.7664,20.5470,9.2976,-90.0000,-10.0000,0.8106,0.5523,0.1076,40.0591,4.3085,3075,55,42,110.3720,22.1247,1,88.7352,1.0004,0.9985,0.9989,1.4622,0.0000,0.0000,0.0000,33.4971,0.0000,0,0.0000,0.0000,36202.0000,0.1652,0.3510,375BCF604FB011ED8DFD00301809E817,808.8243,2959.2426,11.9691
Diatoms,104.5424,104.5424,0.0404,162.0979,162.0520,161.9817,311.4881,110.6389,804.0866,0.7254,42,724,1051,7.3141,4.4365,1000.0000,7.4174,4.7262,1000.0000,0.2897,0.0000,0.0913,0.0661,10.9564,140.3967,0.8165,11.5372,43.1613,11.5372,33.5473,20.9690,32.3896,80.0000,-5.0000,0.1007,0.9085,0.0309,74.6542,2.3049,3076,117,34,164.5443,67.8249,1,153.9181,1.0003,0.9993,0.9996,1.0963,0.0000,0.0000,0.0000,20.0331,0.0000,0,0.0000,0.0000,53806.0000,0.3521,0.7327,375BD1DE4FB011ED8DFD00301809E817,804.0866,42100.0075,2.1762
Diatoms,81.0816,81.0816,0.6184,159.7286,159.3792,159.0892,709.1313,581.1156,549.2215,0.7254,43,492,1507,7.1803,4.3917,1000.0000,7.2885,4.6447,1000.0000,0.2530,0.4716,0.5448,0.7298,1.8355,45.8912,0.8967,10.1605,13.0975,10.1605,61.2647,21.7500,3.4790,0.0000,-90.0000,0.3596,0.7355,0.2874,22.1911,6.3787,3077,37,47,157.4312,16.3215,1,57.1394,1.0022,0.9960,0.9982,1.2451,0.0000,0.0000,0.0000,41.4127,0.0000,0,0.0000,0.0000,42349.0000,0.2680,0.2242,375BD45D4FB011ED8DFD00301809E817,549.2215,1176.4239,9.0675
Diatoms,287.1832,311.0750,0.3274,160.4064,160.1404,159.9385,1808.0834,3689.6620,3661.0225,0.7254,44,816,746,6.9016,4.2433,1000.0000,7.0413,4.5368,1000.0000,0.2935,0.1248,0.1939,0.4171,5.1565,101.4033,0.6896,19.1221,30.8094,19.9016,49.7677,23.6410,14.1288,-50.0000,40.0000,0.8501,0.5405,0.0708,77.1697,5.4619,3078,70,69,148.3449,41.7105,1,165.2631,1.0017,0.9971,0.9987,1.6298,0.0000,0.0000,0.0000,33.0235,0.0000,0,0.0000,0.0000,110962.0000,0.0809,0.3793,375BD6E14FB011ED8DFD00301809E817,3661.0225,15312.5045,15.5961
Diatoms,293.0307,313.7882,0.6638,155.0618,153.5283,151.9277,3438.6520,3998.4580,3773.4056,0.7254,45,112,1540,7.4172,4.5506,1000.0000,7.4699,4.7419,1000.0000,0.1913,0.4638,0.5031,0.8199,1.9879,79.0355,0.9249,19.3158,23.7166,19.9882,65.3760,23.7970,3.9947,-75.0000,10.0000,0.4374,0.6957,0.2503,41.1869,10.3103,3079,62,51,120.3141,28.6533,1,102.9943,1.0100,0.9798,0.9896,1.3031,0.0000,0.0000,0.0000,32.2942,0.0000,0,0.0000,0.0000,91559.0000,0.3545,0.1856,375BD95C4FB011ED8DFD00301809E817,3773.4056,6984.7869,18.4977
Diatoms,443.8295,459.5769,0.7460,156.5069,156.2392,156.0412,5746.8910,7841.2151,7033.7680,0.7254,46,612,751,7.4176,4.5102,1000.0000,7.4777,4.7064,1000.0000,0.1962,0.5581,0.5123,0.8389,1.9521,95.1627,0.8837,23.7719,28.7742,24.1899,82.5103,24.6720,3.8747,65.0000,-40.0000,0.5178,0.6589,0.2581,47.8930,12.3605,3080,67,60,129.8194,31.5549,1,120.5070,1.0017,0.9970,0.9987,1.2663,0.0000,0.0000,0.0000,29.8069,0.0000,0,0.0000,0.0000,141633.0000,0.5018,0.1738,375BDBDE4FB011ED8DFD00301809E817,7033.7680,12474.0763,25.0263
Diatoms,161.2639,161.2639,0.4690,162.8571,162.5996,162.1602,905.0892,2009.1796,1540.5274,0.7254,47,501,1869,6.7052,4.1928,652.0000,6.5977,4.3822,652.0000,0.1893,0.2809,0.2433,0.5044,4.1098,78.4515,0.5329,14.3293,23.4748,14.3293,56.1630,25.2660,10.8190,70.0000,5.0000,0.8853,0.5304,0.0924,51.2853,4.7403,3081,51,50,154.6342,27.2025,2,112.0511,1.0016,0.9957,0.9973,1.4283,0.0000,0.0000,0.0000,28.0028,0.0000,0,0.0000,0.0000,71441.0000,0.0740,0.3896,375BDE664FB011ED8DFD00301809E817,1540.5274,6773.3193,17.7723
Diatoms,1071.9340,1083.5402,0.7541,119.6606,117.9320,116.1890,21878.4311,25143.2919,26400.7261,0.7254,49,395,1557,7.2209,4.4082,1000.0000,7.2875,4.6351,1000.0000,0.2269,0.5519,0.6178,0.9092,1.6188,133.1010,0.9742,36.9436,40.8038,37.1431,54.2865,26.2820,2.7176,-35.0000,-90.0000,0.2617,0.7926,0.3680,59.0330,21.7228,3082,73,87,99.7646,46.7883,1,161.5116,1.0147,0.9710,0.9852,1.2135,0.0000,0.0000,0.0000,58.0293,0.0000,0,0.0000,0.0000,240732.0000,0.5255,0.0946,375BE3594FB011ED8DFD00301809E817,26400.7261,35571.2278,35.1819
Diatoms,394.0397,420.7331,0.2944,141.3601,142.3418,143.4852,3717.4504,3891.8859,5884.0147,0.7254,50,156,1540,7.0933,4.3272,1000.0000,7.1277,4.6237,1000.0000,0.2965,0.0000,0.3316,0.4617,3.0154,110.3767,0.8593,22.3988,33.5498,23.1451,53.8114,27.8440,7.3368,-90.0000,5.0000,0.3142,0.7609,0.1363,63.3952,8.6407,3083,91,46,119.8230,48.2391,1,144.0718,0.9931,1.0150,1.0080,1.3053,0.0000,0.0000,0.0000,28.5814,0.0000,0,0.0000,0.0000,117786.0000,0.4015,0.3324,375BE5DA4FB011ED8DFD00301809E817,5884.0147,19772.7232,14.1453
Diatoms,355.1301,481.8630,0.7670,157.4566,157.5434,157.6414,8579.4095,7003.6786,5034.3689,0.7254,51,227,1374,7.0918,4.3527,1000.0000,7.1487,4.6353,1000.0000,0.2826,0.7110,0.7015,0.9509,1.4254,87.2897,0.9979,21.2642,26.3361,24.7695,52.2033,28.3600,1.9707,70.0000,-45.0000,0.1585,0.8632,0.5074,34.8770,17.6976,3084,64,58,155.1927,30.1041,1,105.1491,0.9994,1.0012,1.0006,1.2046,0.0000,0.0000,0.0000,30.0479,0.0000,0,0.0000,0.0000,139363.0000,0.7624,0.1926,375BE8624FB011ED8DFD00301809E817,5034.3689,9564.2416,23.5755
Diatoms,314.6930,320.1253,0.4993,162.5290,162.4845,162.3375,2192.7926,3810.2180,4199.4687,0.7254,53,932,1327,7.4564,4.5750,1000.0000,7.5066,4.7089,1000.0000,0.1339,0.2978,0.2525,0.6692,3.9599,92.8986,0.8069,20.0170,28.0891,20.1890,46.0718,29.0780,10.3438,50.0000,-20.0000,0.7225,0.5806,0.0967,66.8481,6.4626,3085,69,53,161.0593,38.8089,1,146.6214,1.0003,0.9988,0.9991,1.5783,0.0000,0.0000,0.0000,29.8999,0.0000,0,0.0000,0.0000,130297.0000,0.3469,0.2874,375BEDFF4FB011ED8DFD00301809E817,4199.4687,11604.1169,15.5961
Diatoms,295.7324,295.7324,0.2937,162.4407,162.4641,162.3559,1593.0145,12300.5438,3825.7111,0.7254,54,314,1672,7.2235,4.4044,1000.0000,7.2934,4.7201,1000.0000,0.3158,0.0000,0.1741,0.1756,5.7433,146.7827,0.3722,19.4046,45.1965,19.4046,49.2071,29.6250,15.9805,75.0000,-10.0000,0.2799,0.7813,0.0626,80.3103,5.0255,3086,110,60,156.3194,62.7471,1,170.6715,0.9999,0.9995,0.9993,1.1627,0.0000,0.0000,0.0000,27.4157,0.0000,0,0.0000,0.0000,119897.0000,0.3530,0.5707,375BF0E74FB011ED8DFD00301809E817,3825.7111,48340.5508,19.9485
Diatoms,96.3759,137.8624,0.4449,157.8046,158.0717,158.0195,1350.0239,825.6499,711.7323,0.7254,55,675,387,7.2235,4.4044,1000.0000,7.2934,4.7201,1000.0000,0.3158,0.4340,0.5585,0.6714,1.7906,59.1394,0.8975,11.0774,17.3895,13.2488,74.6782,29.6250,3.3246,80.0000,-5.0000,0.2061,0.8291,0.3008,26.6838,8.0261,3087,54,39,135.9902,22.1247,1,69.4197,0.9983,1.0014,0.9997,1.1738,0.0000,0.0000,0.0000,27.9786,0.0000,0,0.0000,0.0000,41749.0000,0.5402,0.3630,375BF3754FB011ED8DFD00301809E817,711.7323,2753.3166,9.7929
Diatoms,204.5991,204.5991,0.2882,159.5374,159.3310,159.2705,546.4615,15128.9806,2201.5029,0.7254,56,737,751,7.5513,4.6689,1000.0000,7.5869,4.7654,1000.0000,0.0965,0.0000,0.0567,0.1112,17.6479,144.6418,0.2880,16.1401,44.5517,16.1401,52.8770,29.7190,53.4238,-85.0000,10.0000,1.0032,0.4992,0.0187,125.6936,2.3528,3088,112,63,149.2117,62.7471,4,256.0927,1.0013,0.9983,0.9996,1.7705,0.0000,0.0000,0.0000,23.0941,0.0000,0,0.0000,0.0000,83857.0000,0.2122,0.6377,375BF5FA4FB011ED8DFD00301809E817,2201.5029,46300.9606,21.3993
Diatoms,95.1575,95.1575,0.3822,169.1151,168.2928,167.8355,563.0473,448.3738,698.2780,0.7254,57,1056,1841,7.3267,4.4743,1000.0000,7.3708,4.6724,1000.0000,0.1982,0.3054,0.3113,0.5699,3.2119,53.6451,0.8850,11.0072,15.5558,11.0072,43.2900,30.2970,7.9648,-85.0000,0.0000,0.5621,0.6402,0.1256,35.6946,4.4815,3089,55,34,136.5362,22.8501,1,80.3522,1.0049,0.9924,0.9973,1.4978,0.0000,0.0000,0.0000,12.6360,0.0000,0,0.0000,0.0000,41507.0000,0.3074,0.2924,375BF87C4FB011ED8DFD00301809E817,698.2780,1970.9503,6.8913
Diatoms,84.2752,84.2752,0.9388,161.4440,160.9928,160.4729,1069.1458,559.5397,581.9871,0.7254,58,505,986,7.2096,4.4228,1000.0000,7.2894,4.5953,1000.0000,0.1725,0.9301,0.9320,0.9966,1.0729,38.8508,1.0000,10.3587,10.8407,10.3587,29.5385,33.7500,1.0000,-90.0000,-45.0000,0.0000,1.0145,1.0000,11.0828,11.0828,3090,40,39,162.4801,11.2437,1,44.3312,1.0028,0.9940,0.9968,1.1411,0.0000,0.0000,0.0000,37.4130,0.0000,0,0.0000,0.0000,45007.0000,0.9104,0.0445,375BFAFA4FB011ED8DFD00301809E817,581.9871,667.0688,9.7929
